"","spread_line","game_id","season","week","gameday","weekday","gametime","away_team","home_team","home_score","away_score","away_rest","home_rest","div_game","roof","surface","temp","wind","stadium_id","home_roster_id","away_roster_id","home_win","home_win_spread","season_week","elo_predicted_win_perc","elo_home","elo_away","pastYear_home_Offense_yards_gained","past4_home_Offense_yards_gained","pastYear_home_Offense_touchdown","past4_home_Offense_touchdown","pastYear_home_Offense_sack","past4_home_Offense_sack","pastYear_home_Offense_penalty_yards","past4_home_Offense_penalty_yards","pastYear_home_Offense_fumble_lost","past4_home_Offense_fumble_lost","pastYear_home_Offense_interception","past4_home_Offense_interception","pastYear_home_Defense_yards_gained","past4_home_Defense_yards_gained","pastYear_home_Defense_touchdown","past4_home_Defense_touchdown","pastYear_home_Defense_sack","past4_home_Defense_sack","pastYear_home_Defense_penalty_yards","past4_home_Defense_penalty_yards","pastYear_home_Defense_fumble_lost","past4_home_Defense_fumble_lost","pastYear_home_Defense_interception","past4_home_Defense_interception","pastYear_home_top","past4_home_top","pastYear_away_Offense_yards_gained","past4_away_Offense_yards_gained","pastYear_away_Offense_touchdown","past4_away_Offense_touchdown","pastYear_away_Offense_sack","past4_away_Offense_sack","pastYear_away_Offense_penalty_yards","past4_away_Offense_penalty_yards","pastYear_away_Offense_fumble_lost","past4_away_Offense_fumble_lost","pastYear_away_Offense_interception","past4_away_Offense_interception","pastYear_away_Defense_yards_gained","past4_away_Defense_yards_gained","pastYear_away_Defense_touchdown","past4_away_Defense_touchdown","pastYear_away_Defense_sack","past4_away_Defense_sack","pastYear_away_Defense_penalty_yards","past4_away_Defense_penalty_yards","pastYear_away_Defense_fumble_lost","past4_away_Defense_fumble_lost","pastYear_away_Defense_interception","past4_away_Defense_interception","pastYear_away_top","past4_away_top"
"592",-2.5,"2023_04_DET_GB",2023,4,"2023-09-28","Thursday","20:15","DET","GB",20,34,4,4,1,"outdoors","grass",64,8,"GNB00","2023_4_GB","2023_4_DET",FALSE,FALSE,202304,0.573982315365488,1259.00454848267,1232.55520608909,4.7267361794216,4.26427061310782,0.0370843989769821,0.0452431289640592,0.0228211686012198,0.0147991543340381,10.8269484808454,13.1830985915493,0.00422978555970883,0,0.00875467243753689,0.00507399577167019,4.31658464991798,3.82722117202268,0.0324613657946991,0.0226843100189036,0.0265906932573599,0.0328922495274102,8.39282051282051,8.37269372693727,0.00500733834067167,0.00415879017013232,0.0133816800483467,0.00831758034026465,1866.41176470588,1712.33333333333,5.13513513513514,5.1142162818955,0.0407971262401642,0.0413122721749696,0.0248032842969552,0.0137707573916565,8.81828978622328,9.91390728476821,0.0089804994868286,0.0133657351154313,0.00855285665412248,0.0101255569056298,4.80354083380925,3.53102336825141,0.0342661336379212,0.0278001611603546,0.0324576432514753,0.0350523771152297,8.79497354497354,9.74479166666667,0.00732914525033314,0.0048348106365834,0.0107557586141253,0.00362610797743755,1816.41176470588,1927.66666666667
"593",3.5,"2023_04_ATL_JAX",2023,4,"2023-10-01","Sunday","09:30","ATL","JAX",23,7,7,7,0,"outdoors","",NA,NA,"LON00","2023_4_JAX","2023_4_ATL",TRUE,TRUE,202304,0.515978893010279,1218.32324917642,1214.359828507,4.81822222222222,4.29182389937107,0.0321777777777778,0.030188679245283,0.0256,0.0255765199161426,7.45938748335553,8.27167630057803,0.0132444444444444,0.0134171907756813,0.00862222222222222,0.0079664570230608,4.32243119900429,4.35115661736822,0.0338127506568939,0.031095942358741,0.0235098879822984,0.0204778156996587,8.23397435897436,8.62871287128713,0.00954224865163878,0.0140310959423587,0.00677637947725073,0.00834281380356466,1733.52631578947,1877,4.26259246213455,3.75453446191052,0.025272983444875,0.0221684804514309,0.0350475519549137,0.0532043530834341,8.20657894736842,7.57512953367876,0.00572384642479746,0.00443369609028618,0.00634026065516027,0.00443369609028618,4.36197840676977,3.47768351161933,0.0293259410563175,0.0243452600516415,0.0205719288007003,0.0121726300258207,8.91574724172518,11.1181102362205,0.00561715786402101,0.00405754334194024,0.00897286256200759,0.0121726300258207,1791.58823529412,1772.33333333333
"594",2.5,"2023_04_MIA_BUF",2023,4,"2023-10-01","Sunday","13:00","MIA","BUF",48,20,7,7,1,"outdoors","a_turf",70,2,"BUF00","2023_4_BUF","2023_4_MIA",TRUE,TRUE,202304,0.518761580210132,1220.25919981046,1191.5813660524,5.02776432606941,4.56910569105691,0.041000807102502,0.0347786811201445,0.0318805488297014,0.034327009936766,8.98881118881119,9.44444444444444,0.00734463276836158,0.004516711833785,0.0155770782889427,0.018970189701897,4.32136602451839,4.37120291616039,0.0268269383856074,0.0164034021871203,0.031205222098392,0.0534629404617254,7.48714953271028,6.62337662337662,0.0057315714058271,0.00668286755771567,0.0145677439898105,0.0394896719319563,1801.38888888889,2157,5.35710269865067,6.7425641025641,0.0396364317841079,0.0615384615384615,0.0235194902548726,0.00564102564102564,9.21212121212121,10.3021582733813,0.00534107946026987,0.00564102564102564,0.0128373313343328,0.0107692307692308,4.2261205785479,4.03415477734544,0.0320779034798797,0.0328577604842196,0.032793928111127,0.0324254215304799,8.26488095238095,6.78616352201258,0.0050121724187312,0.00907911802853437,0.00758986109122154,0.00475572849113705,1769.5,1819.66666666667
"595",-4.5,"2023_04_MIN_CAR",2023,4,"2023-10-01","Sunday","13:00","MIN","CAR",13,21,7,7,0,"outdoors","grass",78,7,"CAR00","2023_4_CAR","2023_4_MIN",FALSE,FALSE,202304,0.509154309106967,1213.57797122312,1190.15620372089,4.35,3.47927090779128,0.0289655172413793,0.0192994996426019,0.0301724137931034,0.0353824160114367,7.92039258451472,7.54137931034483,0.00560344827586207,0.00786275911365261,0.00844827586206896,0.00714796283059328,4.3095623987034,3.99822946175637,0.0303310951609169,0.0311614730878187,0.033186694450876,0.0389518413597734,8.19688542825362,7.65,0.00478505826966119,0,0.00902986802500579,0.0084985835694051,1780.17647058824,1828,4.78672511921243,5.41174021648626,0.0367635748346408,0.0395503746877602,0.0352253499461621,0.0358034970857619,7.79289940828402,6.97663551401869,0.00961390555299185,0.0262281432139883,0.00969081679741578,0.00874271440466278,4.48042195601645,4.42414414414414,0.0353119971392812,0.0392792792792793,0.0250312891113892,0.0230630630630631,8.49271137026239,7.7741935483871,0.00643661720007152,0.00612612612612613,0.00795637403897729,0.0036036036036036,1795.55555555556,1662
"596",-3,"2023_04_DEN_CHI",2023,4,"2023-10-01","Sunday","13:00","DEN","CHI",28,31,7,7,0,"outdoors","grass",80,2,"CHI98","2023_4_CHI","2023_4_DEN",FALSE,FALSE,202304,0.515489097143099,1217.98256676583,1192.00818313889,4.52604531651483,3.80914939242316,0.0338705909834151,0.0335954253037884,0.0503387059098341,0.0822015725518227,8.08249158249158,8.12142857142857,0.00829245503387059,0.00714796283059328,0.0119131044148563,0.0207290922087205,4.70747583038193,5.05506822612086,0.0392457164736288,0.0448343079922027,0.0196228582368144,0.00487329434697856,8.50147928994083,7.08208955223881,0.00545611180243132,0,0.00784914329472576,0,1763.41176470588,1571.33333333333,4.50937332619175,4.65054945054945,0.0316014997321907,0.0384615384615385,0.0437421888948402,0.05,8.28220858895705,8.48125,0.00615961435457954,0.0120879120879121,0.0100874843777897,0.00604395604395604,4.16305148563477,4.83513027852651,0.032250143243022,0.0543575920934411,0.023000736678399,0.0188679245283019,8.77027027027027,8.16245487364621,0.00458377670459196,0,0.0102316444298928,0.00494159928122192,1752.29411764706,1700.66666666667
"597",-2,"2023_04_BAL_CLE",2023,4,"2023-10-01","Sunday","13:00","BAL","CLE",3,28,7,7,1,"outdoors","grass",71,7,"CLE00","2023_4_CLE","2023_4_BAL",FALSE,FALSE,202304,0.500992342442208,1207.90574589643,1224.28059139948,4.56728816688204,4.53626191462909,0.030921174081595,0.0381268130957315,0.0431973417020491,0.0518027351844177,8.44579945799458,10.5161290322581,0.00987631530367362,0.0211355159552424,0.0113531474986155,0.0078740157480315,4.12002707377604,2.34928670041417,0.0286530796420245,0.00506212609295904,0.0315860720463262,0.0450989415554533,8.53948832035595,7.74534161490683,0.00639241934270888,0.00506212609295904,0.00925020681356697,0.00506212609295904,1919.70588235294,2195.66666666667,4.5884374368304,4.51828724353256,0.0284010511421063,0.0352363960749331,0.0348696179502729,0.0343443354148082,7.94126738794436,8.15957446808511,0.00889427936122903,0.0124888492417484,0.00970285021224985,0.00446030330062444,3.7562894520172,3.37413394919169,0.0186625194401244,0.0143187066974596,0.036410209495929,0.0387990762124711,8.45757997218359,7.95483870967742,0.00704418625926265,0.00369515011547344,0.00667825450553472,0.00369515011547344,1917.22222222222,1925.66666666667
"598",-3,"2023_04_PIT_HOU",2023,4,"2023-10-01","Sunday","13:00","PIT","HOU",30,6,7,7,0,"open","astroturf",NA,NA,"HOU00","2023_4_HOU","2023_4_PIT",TRUE,TRUE,202304,0.507171903900277,1212.20008591998,1180.12638444279,4.37398061978317,4.3481455563331,0.0288784419073203,0.0230930720783765,0.0341552336179603,0.043037088873338,8.15760869565217,7.40174672489083,0.00825098340209153,0.00804758572428271,0.00959416674661806,0,3.97664452539104,3.97768762677485,0.0303192629097922,0.0340770791075051,0.0181058495821727,0.0158215010141988,7.6695652173913,8.60833333333333,0.00782086993786158,0.00811359026369168,0.0076065995286051,0.0077079107505071,1749.64705882353,1840,4.40567828133303,4.02522522522522,0.0268731496242314,0.0202702702702703,0.0299096637060654,0.0256756756756757,7.91009988901221,8.4014598540146,0.00409929401047597,0.00540540540540541,0.0113110149548319,0.0148648648648649,4.46091015169195,4.25360824742268,0.0309218203033839,0.0321060382916053,0.0389439906651109,0.0480117820324006,8.23444976076555,8.27777777777778,0.00605309218203034,0.0144329896907217,0.0143669778296383,0.0147275405007364,1900.70588235294,1544
"599",-1,"2023_04_LA_IND",2023,4,"2023-10-01","Sunday","13:00","LA","IND",23,29,6,7,0,"open","fieldturf",NA,NA,"IND00","2023_4_IND","2023_4_LA",FALSE,FALSE,202304,0.478023414710635,1191.93545401408,1227.5274384524,4.28305850225817,4.11693210393965,0.0282533347337465,0.0297569153394803,0.0469488499107237,0.0368818105616094,7.67366720516963,7.50769230769231,0.00955781955676925,0.00754400670578374,0.0136540279382418,0.00377200335289187,3.7903311492828,3.67103968514267,0.0320524172126793,0.0324696621843227,0.0340888967593412,0.0393571662840276,8.08006814310051,5.87962962962963,0.00991676996635382,0.0144309609708101,0.00637506640694174,0.00360774024270253,1812.76470588235,1759.33333333333,4.38541987080898,4.63710826210826,0.0269660617245976,0.0252849002849003,0.044806726135548,0.0295584045584046,8.73497688751926,8.65829145728643,0.00471649748795243,0,0.0138418948015995,0.0163817663817664,3.74153774572525,3.54209135522839,0.0233802489240433,0.0207625519063798,0.021170175642666,0.0207625519063798,8.19349005424955,7.46376811594203,0.00290799115970687,0,0.00767709666162615,0.00415251038127595,1828.35294117647,1931.33333333333
"600",4,"2023_04_TB_NO",2023,4,"2023-10-01","Sunday","13:00","TB","NO",9,26,6,7,1,"dome","sportturf",NA,NA,"NOR00","2023_4_NO","2023_4_TB",FALSE,FALSE,202304,0.587958050277258,1268.97815785552,1194.11705260024,4.63157379296837,4.1656652360515,0.0303594163157379,0.0180257510729614,0.0342767603564783,0.0540772532188841,7.91601866251944,8.1726618705036,0.00548428165703653,0.00171673819742489,0.0108706297130545,0.00901287553648069,3.75913937547601,3.35231586940015,0.0233244478293983,0.0144267274107821,0.0336062452399086,0.0303720577069096,8.8520782396088,8.88888888888889,0.0039032749428789,0.00531511009870919,0.00875856816450876,0.0155656795747912,1779.94117647059,1778,4.34902265875717,3.93846876467825,0.0242147233297676,0.0206669798027243,0.0188660896625498,0.0155002348520432,9.15047021943574,7.75,0.00583487309151026,0.00516674495068107,0.0067101040552368,0.00516674495068107,4.39624949041989,4.67382657120127,0.0343253159396657,0.0306284805091488,0.0321239298817774,0.0385839299920446,7.71821756225426,5.45138888888889,0.00619649408887077,0.00875099443118536,0.0084794129637179,0.0214797136038186,1760.77777777778,1753.33333333333
"601",9.5,"2023_04_WAS_PHI",2023,4,"2023-10-01","Sunday","13:00","WAS","PHI",34,31,7,6,1,"outdoors","grass",NA,NA,"PHI00","2023_4_PHI","2023_4_WAS",TRUE,FALSE,202304,0.533513844717394,1230.53896880058,1178.12016375431,5.03613900634249,4.74133527909522,0.0445295983086681,0.0277271068952937,0.0340248414376321,0.032105071141919,7.97256097560976,6.50295857988166,0.00792811839323467,0.00437796424662532,0.00779598308668076,0.0124042320321051,3.89800188304216,3.89770061004223,0.0304425149074171,0.0375410605349601,0.0437284234752589,0.0276865321445331,7.75324675324675,8,0.0107751856888796,0.0248709526044111,0.0107751856888796,0.00891600187705303,1927.7,2183.66666666667,4.51394653826997,4.13132694938441,0.0306325751286734,0.034655722754218,0.0400962975261498,0.0752393980848153,8.56912442396313,10.0779220779221,0.00697326913498257,0.0150478796169631,0.0125352814212187,0.0200638394892841,3.88809742647059,4.10100200400802,0.0297947303921569,0.0264529058116232,0.0342371323529412,0.0440881763527054,8.44961240310078,8.18446601941748,0.00842524509803922,0.0132264529058116,0.0078125,0.00881763527054108,1975.70588235294,1810
"602",-2.5,"2023_04_CIN_TEN",2023,4,"2023-10-01","Sunday","13:00","CIN","TEN",27,3,6,7,0,"outdoors","grass",82,4,"NAS00","2023_4_TEN","2023_4_CIN",TRUE,TRUE,202304,0.420098572739545,1151.21500620011,1202.22117245875,4.19767310516209,3.58455392809587,0.0279001468428781,0.0159786950732357,0.0484581497797357,0.0670217487794052,7.42638888888889,7.60683760683761,0.00553484694453857,0,0.0110696938890771,0.014647137150466,4.1466740372213,4.2926731078905,0.0268103924820343,0.0253623188405797,0.0304956697991524,0.0426731078904992,8.39237392373924,9.95744680851064,0.00672563110374056,0.00644122383252818,0.00875253362815552,0.00402576489533011,1773.05882352941,1793.33333333333,4.72355938847511,3.43878462913315,0.0372402979223834,0.015638963360143,0.0325362602900823,0.0236818588025022,7.97592997811816,7.19607843137255,0.00344962759702078,0,0.00838886711093689,0.00938337801608579,4.48276991078006,4.47907532881626,0.0259474502742081,0.027102431247509,0.0284848980928215,0.0390593862096453,8.09022556390977,7.78947368421053,0.00720307767864451,0.00438421681944998,0.0102316444298928,0.0131526504583499,1837.57894736842,1742
"603",7,"2023_04_LV_LAC",2023,4,"2023-10-01","Sunday","16:05","LV","LAC",24,17,7,7,1,"dome","matrixturf",NA,NA,"LAX01","2023_4_LAC","2023_4_LV",TRUE,FALSE,202304,0.514886498625474,1217.56345166952,1165.68013220169,4.9765659805756,5.46329323931978,0.0347500668270516,0.0427208627125674,0.0352846832397755,0.0311074243052675,8.59479015918958,7.10967741935484,0.00588078053996258,0.00456242223143924,0.00543526686269268,0,4.35451160579894,4.90948855989233,0.0308959835221421,0.0363391655450875,0.0296284559930286,0.0339838492597577,8.58775029446408,8.69366197183099,0.00776360611582033,0.00740242261103634,0.0104571021151866,0.00706594885598923,1848.55555555556,1752.33333333333,4.82938033186463,4.4984631147541,0.0361863691759633,0.0281762295081967,0.0269991562763664,0.0225409836065574,8.30751964085297,7.8960396039604,0.00346864160494985,0,0.0158432548982844,0.0322745901639344,4.24129089301503,4.00707743547044,0.03342175066313,0.0362198168193172,0.0274977895667551,0.02248126561199,8.81258191349935,10.493670886076,0.00486295313881521,0,0.00486295313881521,0,1809.23529411765,1555
"604",6.5,"2023_04_NE_DAL",2023,4,"2023-10-01","Sunday","16:25","NE","DAL",38,3,7,7,0,"closed","matrixturf",NA,NA,"DAL00","2023_4_DAL","2023_4_NE",TRUE,TRUE,202304,0.516686827784187,1218.8156981918,1241.96356457791,4.68761039616452,4.3881239242685,0.0401211203633611,0.0189328743545611,0.0199343931365127,0.0141996557659208,9.23252688172043,9.07731958762887,0.00243922953991084,0,0.0140465976953486,0.00473321858864028,4.21345201108405,4.08142340168878,0.0291376270047863,0.0361881785283474,0.0349315643630867,0.0416164053075995,7.64773922187171,8.1304347826087,0.0121756654630951,0.0060313630880579,0.0144428583424301,0.0283474065138721,1842.63157894737,2066.66666666667,4.75102749109508,4.20760456273764,0.0323317197917618,0.0285171102661597,0.0344323682528085,0.0254752851711027,8.57763975155279,7.73333333333333,0.00657594300849393,0.00760456273764259,0.00995524705452553,0.00798479087452472,3.77049701789264,3.45738636363636,0.030934393638171,0.0219155844155844,0.0384890656063618,0.0300324675324675,7.97983014861996,7.89864864864865,0.00660039761431412,0.00405844155844156,0.0126441351888668,0.00487012987012987,1751.47058823529,1815
"605",15,"2023_04_ARI_SF",2023,4,"2023-10-01","Sunday","16:25","ARI","SF",35,16,7,10,1,"outdoors","grass",75,9,"SFO01","2023_4_SF","2023_4_ARI",TRUE,TRUE,202304,0.525343797891713,1224.84197461977,1229.77753437141,5.1549233490566,5.27995008319468,0.0416420990566038,0.0403494176372712,0.02734375,0.0262063227953411,7.88978766430738,8.15736040609137,0.00508549528301887,0.00415973377703827,0.00486438679245283,0,3.9970799640611,3.30227743271222,0.02890086852351,0.0186335403726708,0.030398322851153,0.0236024844720497,8.31963927855711,9.32,0.00576519916142558,0,0.0143755615453729,0.0236024844720497,1909.7,2067.33333333333,4.27500270885253,4.65809652683807,0.0271968794018854,0.0284167794316644,0.0316393975511973,0.0230040595399188,8.18181818181818,8.27177700348432,0.00769314118539387,0.009021199819576,0.00910174450102936,0,3.85810810810811,4.2398676592225,0.0311220311220311,0.0277088502894955,0.0312244062244062,0.0380479735318445,8.27955493741307,10.1471861471861,0.00583538083538084,0.00661703887510339,0.0103398853398853,0.0119933829611249,1775.52941176471,1693.33333333333
"606",-9.5,"2023_04_KC_NYJ",2023,4,"2023-10-01","Sunday","20:20","KC","NYJ",20,23,7,7,0,"outdoors","fieldturf",69,5,"NYC01","2023_4_NYJ","2023_4_KC",FALSE,TRUE,202304,0.454645968196277,1175.61412119223,1200.4736115399,4.30879676440849,3.38042909471481,0.0280080889787664,0.0167451596023025,0.0375126390293225,0.0450026164311879,8.03591954022989,6.60714285714286,0.00525783619817998,0.00523286237571952,0.0127401415571284,0.0188383045525903,3.71867449085261,3.59796113411915,0.0204349326889886,0.0162472124880535,0.0318260269244046,0.0203886588085378,8.28828828828829,6.39156626506024,0.00296858819468416,0.00350430073271743,0.00897480151881257,0.0101943294042689,1674.47058823529,1474.33333333333,5.33732379400722,5.22675619834711,0.0425727845859602,0.0433884297520661,0.0186300205426082,0.00516528925619835,7.97619047619048,9.31972789115646,0.00651696536091238,0.00568181818181818,0.00857122618119997,0.0113636363636364,4.13661932217691,3.62797474502186,0.0288285754464914,0.00971345313258863,0.039938124033188,0.0369111219038368,8.93945509586277,7.02040816326531,0.00921108142314724,0.0150558523555124,0.00829700464069751,0,1851.8,1908
"607",-2.5,"2023_04_SEA_NYG",2023,4,"2023-10-02","Monday","20:15","SEA","NYG",3,24,8,11,0,"outdoors","fieldturf",67,8,"NYC01","2023_4_NYG","2023_4_SEA",FALSE,FALSE,202304,0.480616909155464,1193.74069069031,1250.51068407138,4.64269440316989,3.90293916609706,0.0322932144626053,0.0410116199589884,0.0390292223873205,0.0430622009569378,7.47131147540984,10.045871559633,0.00416047548291233,0,0.0100049529470035,0.0293916609706083,4.40266210010119,4.49595687331536,0.0319919047248385,0.032345013477089,0.0269323577488908,0.00898472596585804,8.39508700102354,9.04694835680751,0.00708336576632677,0,0.00482602942321164,0,1794.36842105263,1673.66666666667,4.63991404279174,4.33438343834383,0.0353172007848267,0.0342034203420342,0.0336354293188826,0.0207020702070207,8.22285067873303,7.1,0.00644679061945249,0,0.00728767635242455,0.0045004500450045,4.6167360474141,4.45451327433628,0.0345727792281098,0.0407079646017699,0.029845480843858,0.0187610619469027,7.68538238141336,8.45419847328244,0.00571509207648345,0.00778761061946903,0.0100190503069216,0.00389380530973451,1751.55555555556,1692
"608",6,"2023_05_CHI_WAS",2023,5,"2023-10-05","Thursday","20:15","CHI","WAS",20,40,4,4,0,"outdoors","grass",70,1,"WAS00","2023_5_WAS","2023_5_CHI",FALSE,FALSE,202305,0.448726881652907,1173.28950332263,1211.40255470918,4.53465589027676,4.17708663916217,0.0324924483631317,0.0380831482069184,0.0425340844150543,0.0701364646144081,8.35666666666667,8.88358208955224,0.00677606335211038,0.0104728657569026,0.010939668544371,0.0139638210092034,3.95234176268143,4.24369988545246,0.0298518629358073,0.0283505154639175,0.0353134819691755,0.040950744558992,8.08008429926238,7.90819672131148,0.00808020350142152,0.00945017182130584,0.00755648660781086,0.00630011454753723,1982.82352941176,1884.25,4.63516775283611,4.54926335174954,0.038619357953174,0.0437384898710866,0.0480328264542602,0.0676795580110497,7.9504132231405,7.91810344827586,0.00712044412261646,0.00874769797421731,0.0117064928795559,0.0170349907918969,4.8049796551056,4.93548387096774,0.0399147452044177,0.043010752688172,0.019666731253633,0.00778642936596218,8.17033773861968,6.86842105263158,0.00435962022863786,0,0.00716915326487115,0,1781.41176470588,1685.75
"609",5.5,"2023_05_JAX_BUF",2023,5,"2023-10-08","Sunday","09:30","JAX","BUF",20,25,7,7,0,"outdoors","",NA,NA,"LON02","2023_5_BUF","2023_5_JAX",FALSE,FALSE,202305,0.516206019661956,1220.30843635604,1216.24668381619,5.1277169472136,4.97222222222222,0.0441248570027782,0.0465367965367965,0.0329302173557771,0.0346320346320346,9.60820367751061,12.3333333333333,0.00670044124857003,0.00360750360750361,0.0151168491583592,0.0151515151515152,4.37295448994545,4.42740776233828,0.0283318407555158,0.0277910876856732,0.0307742408206464,0.0436032582654528,7.3799504950495,6.11650485436893,0.00675730684686152,0.0100622903689506,0.0137588537002361,0.0330618112122664,1829.83333333333,2073.25,4.79617010264815,4.2456703014753,0.0307944449236608,0.0262989095574086,0.0240662468731131,0.0259781911481719,7.96770025839793,10.0049261083744,0.0102648149745536,0.0102629890955741,0.0077633054429397,0.00609364977549711,4.3234678207455,4.31130126881086,0.0325282702778166,0.0306875184420183,0.0254781516124529,0.028917084685748,8.06133625410734,8.11914893617021,0.010400670110289,0.0141634700501623,0.00774815021638978,0.0129831808793154,1773.63157894737,1900.5
"610",2.5,"2023_05_HOU_ATL",2023,5,"2023-10-08","Sunday","13:00","HOU","ATL",21,19,7,7,0,"open","fieldturf",NA,NA,"ATL97","2023_5_ATL","2023_5_HOU",TRUE,FALSE,202305,0.485980550309354,1199.29912905506,1211.68222274418,4.22958918356734,3.91619585687382,0.0253943491072976,0.0241682360326428,0.0375281677933784,0.0552416823603264,8.03403141361257,7.20888888888889,0.00658693014387242,0.0069052102950408,0.00762697174553649,0.0103578154425612,4.3145455958952,3.50540777550424,0.0287646738707922,0.0216311020169541,0.0220010883930654,0.0154925460391698,9.40732519422864,12.364312267658,0.00513099587965482,0.00292312189418299,0.00831843271398585,0.00876936568254896,1801.76470588235,1736.5,4.49857967561624,4.69363395225464,0.0295060936497755,0.026525198938992,0.0314304041051956,0.0326259946949602,7.98962386511025,7.38387096774194,0.0075139741592596,0.00610079575596817,0.00870521396499588,0,3.91087533156499,3.77022653721683,0.0279045092838196,0.0271844660194175,0.020053050397878,0.0210355987055016,7.76479289940828,8.78651685393258,0.00721485411140584,0.00647249190938511,0.00827586206896552,0.00906148867313916,1764.58823529412,1868.75
"611",9.5,"2023_05_CAR_DET",2023,5,"2023-10-08","Sunday","13:00","CAR","DET",42,24,7,10,0,"dome","fieldturf",NA,NA,"DET00","2023_5_DET","2023_5_CAR",TRUE,TRUE,202305,0.522911222308788,1224.97489916351,1190.49128301562,5.03150719095519,5.02803149606299,0.0393216393715188,0.0450393700787402,0.0249397289882783,0.0176377952755906,8.9409594095941,9.66272189349112,0.00773131598636628,0.00976377952755906,0.0083963754260537,0.0110236220472441,4.73323471400394,3.60575589459085,0.0331360946745562,0.0277392510402219,0.036094674556213,0.0412621359223301,8.91228070175439,9.58252427184466,0.00710059171597633,0.00381414701803051,0.0129191321499014,0.010748959778086,1855.47058823529,2015.25,4.24880703223106,3.32917570498915,0.0278777731268313,0.0176247288503254,0.0327333612390121,0.0420281995661605,7.69926393270242,7.15300546448087,0.00586019254918376,0.00894793926247289,0.00753453327752198,0.00542299349240781,4.32147562582345,4.11213606226578,0.0308455397969464,0.0354569040069184,0.0343331008292645,0.0383395791294321,8.51914414414414,9.07003891050584,0.00480508408897156,0,0.010230179028133,0.0138368405880657,1840.41176470588,1948.25
"612",-2.5,"2023_05_TEN_IND",2023,5,"2023-10-08","Sunday","13:00","TEN","IND",23,16,7,7,1,"open","fieldturf",NA,NA,"IND00","2023_5_IND","2023_5_TEN",TRUE,TRUE,202305,0.448523138424476,1173.14641738671,1154.1974694333,4.25424769703173,4.08609068627451,0.0290685772773797,0.0303308823529412,0.0454452405322416,0.0361519607843137,8.01807228915663,8.42201834862385,0.00931422722620266,0.00980392156862745,0.0123848515864893,0.00306372549019608,3.87065052950076,3.89169675090253,0.0314338544293159,0.0315282791817088,0.0321062363422424,0.0341756919374248,8.53418124006359,8.16582914572864,0.00932929904185577,0.010589651022864,0.00697596234661288,0.00529482551143201,1779.11764705882,1685.75,4.34767584438747,4.18362831858407,0.0298740385687214,0.0261799410029499,0.0490469289934232,0.0645280235988201,7.37235543018336,7.37451737451737,0.00546204436517668,0,0.0108126184371865,0.0121681415929204,4.17762290450179,4.28819695872556,0.0264644942550386,0.0224475018102824,0.0299491429647768,0.0409123823316437,8.33668341708543,9.05696202531646,0.00546242230175174,0.0054308472121651,0.0082878131474854,0.00362056480811007,1803.76470588235,1866.25
"613",12.5,"2023_05_NYG_MIA",2023,5,"2023-10-08","Sunday","13:00","NYG","MIA",31,16,6,7,0,"outdoors","grass",88,8,"MIA00","2023_5_MIA","2023_5_NYG",TRUE,TRUE,202305,0.459674950790447,1180.96168922121,1221.08359141452,5.27141522167999,6.29649356413671,0.0415325511369536,0.0616955170883267,0.0241927110372755,0.00932090545938748,8.85913528591353,9.07792207792208,0.00633371404838542,0.00932090545938748,0.011629114318347,0.0133155792276964,4.16718006160739,4.37921727395412,0.0332539904788575,0.0425101214574899,0.0333239988798656,0.032051282051282,8.63869693978282,9.0261780104712,0.00483057966956035,0.00708502024291498,0.00749089890786894,0.00371120107962213,1773.55555555556,1809.25,4.55061124694376,3.78978978978979,0.0313936430317848,0.0326040326040326,0.0471393643031785,0.0712140712140712,7.42535211267606,10.3714285714286,0.00488997555012225,0.00471900471900472,0.0112469437652812,0.0287430287430287,4.42369712549661,4.40102214650767,0.0334190231362468,0.0320272572402044,0.0246942432032406,0.01396933560477,8.37137330754352,8.690625,0.00553088727895926,0,0.00475188907065514,0,1809.26315789474,1795.25
"614",2.5,"2023_05_NO_NE",2023,5,"2023-10-08","Sunday","13:00","NO","NE",0,34,7,7,0,"outdoors","fieldturf",61,10,"BOS00","2023_5_NE","2023_5_NO",FALSE,FALSE,202305,0.520239996344517,1223.1152741202,1246.71607977113,4.77030054134777,4.30529490616622,0.0332275527347396,0.0328418230563003,0.0329475452678738,0.0261394101876676,8.42681426814268,7.48636363636364,0.00690685084935598,0.0103887399463807,0.0111069628523427,0.011058981233244,3.70567407276268,3.6840942562592,0.029122775958219,0.0217231222385862,0.0385057979994689,0.0294550810014728,7.77681874229346,7.6830985915493,0.00619633531025936,0.00368188512518409,0.0115074798619102,0.00368188512518409,1722.05882352941,1734,4.49171164225135,3.838053982006,0.0276599845797995,0.0139953348883705,0.0349845797995374,0.0509830056647784,8.09023668639053,8.51707317073171,0.00674633770239013,0.00799733422192602,0.0114687740940632,0.00999666777740753,3.77692521031709,3.50964812712826,0.024313580475178,0.0195800227014756,0.0318942405472867,0.025539160045403,8.68304093567251,8.56749311294766,0.00351298881390404,0.0039727582292849,0.00869002496070999,0.014472190692395,1783.58823529412,1765.75
